1.391,1.6,0.5072,0.17024,0.050135,-0.0384,0.556237,-0.05472,0.055808,0.699853,0.362894333,0.646331918,0.561467448,0.685426078,5.91581
1.59,1.6,0.5072,0.17024,0.050135,-0.0384,0.556237,-0.05472,0.055808,0.699853,0.362894333,0.646331918,0.561467448,0.685426078,13.3701
1.78,1.6,0.5072,0.17024,0.050135,-0.0384,0.556237,-0.05472,0.055808,0.699853,0.362894333,0.646331918,0.561467448,0.685426078,29.2147
1.981,1.6,0.5072,0.17024,0.050135,-0.0384,0.556237,-0.05472,0.055808,0.699853,0.362894333,0.646331918,0.561467448,0.685426078,52.7529
2.181,1.6,0.5072,0.17024,0.050135,-0.0384,0.556237,-0.05472,0.055808,0.699853,0.362894333,0.646331918,0.561467448,0.685426078,77.0754
2.381,1.6,0.5072,0.17024,0.050135,-0.0384,0.556237,-0.05472,0.055808,0.699853,0.362894333,0.646331918,0.561467448,0.685426078,91.2036
2.581,1.6,0.5072,0.17024,0.050135,-0.0384,0.556237,-0.05472,0.055808,0.699853,0.362894333,0.646331918,0.561467448,0.685426078,97.2705
2.771,1.6,0.5072,0.17024,0.050135,-0.0384,0.556237,-0.05472,0.055808,0.699853,0.362894333,0.646331918,0.561467448,0.685426078,100.688
0.396,1.6,0.5072,0.1024,0.0301138,-0.03664,0.55593,-0.0536,0.0335616,0.610074,0.362381796,0.646194779,0.560793444,0.68504782,0.248232
0.495,1.6,0.5072,0.1024,0.0301138,-0.03664,0.55593,-0.0536,0.0335616,0.610074,0.362381796,0.646194779,0.560793444,0.68504782,0.420487
0.594,1.6,0.5072,0.1024,0.0301138,-0.03664,0.55593,-0.0536,0.0335616,0.610074,0.362381796,0.646194779,0.560793444,0.68504782,0.573021
0.693,1.6,0.5072,0.1024,0.0301138,-0.03664,0.55593,-0.0536,0.0335616,0.610074,0.362381796,0.646194779,0.560793444,0.68504782,0.803834
0.791,1.6,0.5072,0.1024,0.0301138,-0.03664,0.55593,-0.0536,0.0335616,0.610074,0.362381796,0.646194779,0.560793444,0.68504782,1.06523
0.891,1.6,0.5072,0.1024,0.0301138,-0.03664,0.55593,-0.0536,0.0335616,0.610074,0.362381796,0.646194779,0.560793444,0.68504782,1.3583
0.99,1.6,0.5072,0.1024,0.0301138,-0.03664,0.55593,-0.0536,0.0335616,0.610074,0.362381796,0.646194779,0.560793444,0.68504782,1.76895
1.189,1.6,0.5072,0.1024,0.0301138,-0.03664,0.55593,-0.0536,0.0335616,0.610074,0.362381796,0.646194779,0.560793444,0.68504782,2.78363
1.39,1.6,0.5072,0.1024,0.0301138,-0.03664,0.55593,-0.0536,0.0335616,0.610074,0.362381796,0.646194779,0.560793444,0.68504782,4.44423
1.588,1.6,0.5072,0.1024,0.0301138,-0.03664,0.55593,-0.0536,0.0335616,0.610074,0.362381796,0.646194779,0.560793444,0.68504782,8.3873
1.778,1.6,0.5072,0.1024,0.0301138,-0.03664,0.55593,-0.0536,0.0335616,0.610074,0.362381796,0.646194779,0.560793444,0.68504782,15.2459
1.979,1.6,0.5072,0.1024,0.0301138,-0.03664,0.55593,-0.0536,0.0335616,0.610074,0.362381796,0.646194779,0.560793444,0.68504782,24.6705
2.178,1.6,0.5072,0.1024,0.0301138,-0.03664,0.55593,-0.0536,0.0335616,0.610074,0.362381796,0.646194779,0.560793444,0.68504782,33.6565
2.378,1.6,0.5072,0.1024,0.0301138,-0.03664,0.55593,-0.0536,0.0335616,0.610074,0.362381796,0.646194779,0.560793444,0.68504782,38.3765
2.577,1.6,0.5072,0.1024,0.0301138,-0.03664,0.55593,-0.0536,0.0335616,0.610074,0.362381796,0.646194779,0.560793444,0.68504782,41.2834
0.396,1.6,0.5072,0.12704,0.0376136,0,0.5632,-0.03056,0.0416512,0.65664,0.364842305,0.646409597,0.564413502,0.694006291,0.250731
0.594,1.6,0.5072,0.12704,0.0376136,0,0.5632,-0.03056,0.0416512,0.65664,0.364842305,0.646409597,0.564413502,0.694006291,0.643645
0.792,1.6,0.5072,0.12704,0.0376136,0,0.5632,-0.03056,0.0416512,0.65664,0.364842305,0.646409597,0.564413502,0.694006291,1.15092
0.99,1.6,0.5072,0.12704,0.0376136,0,0.5632,-0.03056,0.0416512,0.65664,0.364842305,0.646409597,0.564413502,0.694006291,1.92057
1.19,1.6,0.5072,0.12704,0.0376136,0,0.5632,-0.03056,0.0416512,0.65664,0.364842305,0.646409597,0.564413502,0.694006291,3.24587
1.391,1.6,0.5072,0.12704,0.0376136,0,0.5632,-0.03056,0.0416512,0.65664,0.364842305,0.646409597,0.564413502,0.694006291,5.27689
1.59,1.6,0.5072,0.12704,0.0376136,0,0.5632,-0.03056,0.0416512,0.65664,0.364842305,0.646409597,0.564413502,0.694006291,11.3399
1.78,1.6,0.5072,0.12704,0.0376136,0,0.5632,-0.03056,0.0416512,0.65664,0.364842305,0.646409597,0.564413502,0.694006291,21.0589
1.981,1.6,0.5072,0.12704,0.0376136,0,0.5632,-0.03056,0.0416512,0.65664,0.364842305,0.646409597,0.564413502,0.694006291,35.1637
2.181,1.6,0.5072,0.12704,0.0376136,0,0.5632,-0.03056,0.0416512,0.65664,0.364842305,0.646409597,0.564413502,0.694006291,47.3132
2.381,1.6,0.5072,0.12704,0.0376136,0,0.5632,-0.03056,0.0416512,0.65664,0.364842305,0.646409597,0.564413502,0.694006291,53.1178
2.581,1.6,0.5072,0.12704,0.0376136,0,0.5632,-0.03056,0.0416512,0.65664,0.364842305,0.646409597,0.564413502,0.694006291,56.6425
0.396,1.6,0.5072,0.12704,0.0376218,-0.07968,0.553318,-0.07952,0.0416512,0.62505,0.364921836,0.646409597,0.564536539,0.681829176,0.255554
