-0.25,0,-3e-05,1.85,0.2938,0.3181,0.866314142876251,0.805848063898047,0.722340832618265,0.644193980200891,0.557627985833468,0.470072118814273,0.385391327088411,0.312798013439122,0.259324505334213,0.23266834283387,0.204116338394997,0.199371473350591,0.206536011872261,0.229598566875779,0.264605728602376,0.313574071674644,0.379221871320904,0.452396753366908,0.53171820272014,0.617440990827947,0.705253880557678,0.791741290814708,0.870195450096477,0.93355395484811,0.977113335187185
-0.25,0,-3e-05,1.85,0.2938,0.3181,0.866314142876251,0.805848063898047,0.722340832618265,0.644193980200891,0.557627985833468,0.470072118814273,0.385391327088411,0.312798013439122,0.259324505334213,0.23266834283387,0.204116338394997,0.199371473350591,0.206536011872261,0.229598566875779,0.264605728602376,0.313574071674644,0.379221871320904,0.452396753366908,0.53171820272014,0.617440990827947,0.705253880557678,0.791741290814708,0.870195450096477,0.93355395484811,0.977113335187185
-0.25,0,-3e-05,1.85,0.2938,0.3181,0.866314142876251,0.805848063898047,0.722340832618265,0.644193980200891,0.557627985833468,0.470072118814273,0.385391327088411,0.312798013439122,0.259324505334213,0.23266834283387,0.204116338394997,0.199371473350591,0.206536011872261,0.229598566875779,0.264605728602376,0.313574071674644,0.379221871320904,0.452396753366908,0.53171820272014,0.617440990827947,0.705253880557678,0.791741290814708,0.870195450096477,0.93355395484811,0.977113335187185
-0.25,0,-3e-05,1.85,0.2938,0.3181,0.866314142876251,0.805848063898047,0.722340832618265,0.644193980200891,0.557627985833468,0.470072118814273,0.385391327088411,0.312798013439122,0.259324505334213,0.23266834283387,0.204116338394997,0.199371473350591,0.206536011872261,0.229598566875779,0.264605728602376,0.313574071674644,0.379221871320904,0.452396753366908,0.53171820272014,0.617440990827947,0.705253880557678,0.791741290814708,0.870195450096477,0.93355395484811,0.977113335187185
-0.25,0,-3e-05,1.85,0.2938,0.3181,0.866314142876251,0.805848063898047,0.722340832618265,0.644193980200891,0.557627985833468,0.470072118814273,0.385391327088411,0.312798013439122,0.259324505334213,0.23266834283387,0.204116338394997,0.199371473350591,0.206536011872261,0.229598566875779,0.264605728602376,0.313574071674644,0.379221871320904,0.452396753366908,0.53171820272014,0.617440990827947,0.705253880557678,0.791741290814708,0.870195450096477,0.93355395484811,0.977113335187185
-0.25,0,-3e-05,1.85,0.2938,0.3181,0.866314142876251,0.805848063898047,0.722340832618265,0.644193980200891,0.557627985833468,0.470072118814273,0.385391327088411,0.312798013439122,0.259324505334213,0.23266834283387,0.204116338394997,0.199371473350591,0.206536011872261,0.229598566875779,0.264605728602376,0.313574071674644,0.379221871320904,0.452396753366908,0.53171820272014,0.617440990827947,0.705253880557678,0.791741290814708,0.870195450096477,0.93355395484811,0.977113335187185
-0.25,0,-3e-05,1.85,0.2938,0.3181,0.866314142876251,0.805848063898047,0.722340832618265,0.644193980200891,0.557627985833468,0.470072118814273,0.385391327088411,0.312798013439122,0.259324505334213,0.23266834283387,0.204116338394997,0.199371473350591,0.206536011872261,0.229598566875779,0.264605728602376,0.313574071674644,0.379221871320904,0.452396753366908,0.53171820272014,0.617440990827947,0.705253880557678,0.791741290814708,0.870195450096477,0.93355395484811,0.977113335187185
-0.25,0,-3e-05,1.85,0.2938,0.3181,0.866314142876251,0.805848063898047,0.722340832618265,0.644193980200891,0.557627985833468,0.470072118814273,0.385391327088411,0.312798013439122,0.259324505334213,0.23266834283387,0.204116338394997,0.199371473350591,0.206536011872261,0.229598566875779,0.264605728602376,0.313574071674644,0.379221871320904,0.452396753366908,0.53171820272014,0.617440990827947,0.705253880557678,0.791741290814708,0.870195450096477,0.93355395484811,0.977113335187185
-0.25,0,-3e-05,1.85,0.2938,0.3181,0.866314142876251,0.805848063898047,0.722340832618265,0.644193980200891,0.557627985833468,0.470072118814273,0.385391327088411,0.312798013439122,0.259324505334213,0.23266834283387,0.204116338394997,0.199371473350591,0.206536011872261,0.229598566875779,0.264605728602376,0.313574071674644,0.379221871320904,0.452396753366908,0.53171820272014,0.617440990827947,0.705253880557678,0.791741290814708,0.870195450096477,0.93355395484811,0.977113335187185
-0.25,0,-3e-05,1.85,0.2938,0.3181,0.866314142876251,0.805848063898047,0.722340832618265,0.644193980200891,0.557627985833468,0.470072118814273,0.385391327088411,0.312798013439122,0.259324505334213,0.23266834283387,0.204116338394997,0.199371473350591,0.206536011872261,0.229598566875779,0.264605728602376,0.313574071674644,0.379221871320904,0.452396753366908,0.53171820272014,0.617440990827947,0.705253880557678,0.791741290814708,0.870195450096477,0.93355395484811,0.977113335187185
